,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Dragon Boat Festival,Dragon Boat Festival_lower,Dragon Boat Festival_upper,Labor Day,Labor Day_lower,Labor Day_upper,Mid-Autumn Festival,Mid-Autumn Festival_lower,Mid-Autumn Festival_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Tomb-Sweeping Day,Tomb-Sweeping Day_lower,Tomb-Sweeping Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school,school_lower,school_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
53,2016-08-28,34928.9587672964,15185.555219431937,43947.17904572932,34928.9587672964,34928.9587672964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5884.583176906883,-5884.583176906883,-5884.583176906883,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964671977,-4009.8739964671977,-4009.8739964671977,-1874.7091804396841,-1874.7091804396841,-1874.7091804396841,0.0,0.0,0.0,29044.375590389514
54,2016-08-29,34929.745502327954,18154.280205217903,48234.797961632605,34929.745502327954,34929.745502327954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2209.5538206421556,-2209.5538206421556,-2209.5538206421556,0.0,0.0,0.0,0.0,0.0,0.0,2995.114252941901,2995.114252941901,2995.114252941901,-5204.6680735840555,-5204.6680735840555,-5204.6680735840555,0.0,0.0,0.0,32720.1916816858
55,2016-08-30,34930.53223735951,10460.626649249849,39950.93237631008,34930.53223735951,34930.53223735951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9831.299016174995,-9831.299016174995,-9831.299016174995,0.0,0.0,0.0,0.0,0.0,0.0,-1708.535832910212,-1708.535832910212,-1708.535832910212,-8122.763183264785,-8122.763183264785,-8122.763183264785,0.0,0.0,0.0,25099.233221184517
56,2016-08-31,34931.31897239107,4679.660638899321,35159.99790875945,34931.31897239107,34931.31897239107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14549.060787954513,-14549.060787954513,-14549.060787954513,0.0,0.0,0.0,0.0,0.0,0.0,-4058.650840163083,-4058.650840163083,-4058.650840163083,-10490.409947791428,-10490.409947791428,-10490.409947791428,0.0,0.0,0.0,20382.258184436556
57,2016-09-01,34932.10570742263,5768.254738498884,35836.13548925923,34932.10570742263,34932.10570742263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14292.314633871392,-14292.314633871392,-14292.314633871392,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030988647596,-2075.4030988647596,-2075.4030988647596,-12216.911535006628,-12216.911535006628,-12216.911535006628,0.0,0.0,0.0,20639.791073551234
58,2016-09-02,34932.892442454184,10831.762310796808,40767.58788231116,34932.892442454184,34932.892442454184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8875.058577289832,-8875.058577289832,-8875.058577289832,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284389287,4392.637284389287,4392.637284389287,-13267.695861679123,-13267.695861679123,-13267.695861679123,0.0,0.0,0.0,26057.83386516435
59,2016-09-03,34933.679177485734,9911.146436936735,38377.51146012478,34933.679177485734,34933.679177485734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11352.115988941096,-11352.115988941096,-11352.115988941096,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757472464,2314.9178757472464,2314.9178757472464,-13667.033864688341,-13667.033864688341,-13667.033864688341,0.0,0.0,0.0,23581.56318854464
60,2016-09-04,34934.46591251729,2748.7127743237193,31155.519880159576,34934.46591251729,34934.46591251729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17504.782729098748,-17504.782729098748,-17504.782729098748,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964658507,-4009.8739964658507,-4009.8739964658507,-13494.90873263289,-13494.90873263289,-13494.90873263289,0.0,0.0,0.0,17429.683183418543
61,2016-09-05,34935.25264754885,10348.122019319042,40614.10219485105,34935.25264754885,34935.25264754885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9883.199653355188,-9883.199653355188,-9883.199653355188,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529153053,2995.1142529153053,2995.1142529153053,-12878.313906270494,-12878.313906270494,-12878.313906270494,0.0,0.0,0.0,25052.052994193662
62,2016-09-06,34936.039382580406,6314.790203293386,35277.08010082244,34936.039382580406,34936.039382580406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13686.376200094946,-13686.376200094946,-13686.376200094946,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329093924,-1708.5358329093924,-1708.5358329093924,-11977.840367185556,-11977.840367185556,-11977.840367185556,0.0,0.0,0.0,21249.66318248546
63,2016-09-07,34936.82611761196,4756.644986219091,34345.85672452946,34936.82611761196,34936.82611761196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15029.559688276737,-15029.559688276737,-15029.559688276737,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401874607,-4058.6508401874607,-4058.6508401874607,-10970.908848089279,-10970.908848089279,-10970.908848089279,0.0,0.0,0.0,19907.266429335228
64,2016-09-08,34937.61285264352,8706.375106304455,37961.54743208909,34937.61285264352,34937.61285264352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12108.760302391775,-12108.760302391775,-12108.760302391775,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098929361,-2075.403098929361,-2075.403098929361,-10033.357203462409,-10033.357203462409,-10033.357203462409,0.0,0.0,0.0,22828.852550251744
65,2016-09-09,34938.39958767508,14662.90909670684,45056.76294131912,34938.39958767508,34938.39958767508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4928.632089453913,-4928.632089453913,-4928.632089453913,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284379198,4392.637284379198,4392.637284379198,-9321.26937383311,-9321.26937383311,-9321.26937383311,0.0,0.0,0.0,30009.767498221165
66,2016-09-10,34939.186322706635,13694.754174270369,42692.177326704346,34939.186322706635,34939.186322706635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6639.99346426847,-6639.99346426847,-6639.99346426847,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757491386,2314.9178757491386,2314.9178757491386,-8954.911340017608,-8954.911340017608,-8954.911340017608,0.0,0.0,0.0,28299.192858438164
67,2016-09-11,34939.97305773819,6497.304245974228,36453.1138343448,34939.97305773819,34939.97305773819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13016.297438843685,-13016.297438843685,-13016.297438843685,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996473428,-4009.873996473428,-4009.873996473428,-9006.42344237026,-9006.42344237026,-9006.42344237026,0.0,0.0,0.0,21923.675618894507
68,2016-09-12,34940.75979276975,13321.662066566965,44012.562445389696,34940.75979276975,34940.75979276975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6497.416192820331,-6497.416192820331,-6497.416192820331,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529585695,2995.1142529585695,2995.1142529585695,-9492.530445778903,-9492.530445778903,-9492.530445778903,0.0,0.0,0.0,28443.343599949418
69,2016-09-13,34941.5465278013,8628.149209776444,37528.27554536817,34941.5465278013,34941.5465278013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12081.547821064132,-12081.547821064132,-12081.547821064132,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358328989787,-1708.5358328989787,-1708.5358328989787,-10373.011988165155,-10373.011988165155,-10373.011988165155,0.0,0.0,0.0,22859.99870673717
70,2016-09-14,34942.33326283286,4120.739253436621,34412.95632283239,34942.33326283286,34942.33326283286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15613.732328419872,-15613.732328419872,-15613.732328419872,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401741507,-4058.6508401741507,-4058.6508401741507,-11555.081488245723,-11555.081488245723,-11555.081488245723,0.0,0.0,0.0,19328.600934412985
71,2016-09-15,34943.119997864414,10907.487295859559,40042.95419783813,34943.119997864414,34943.119997864414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5596.722177079743,5596.722177079743,5596.722177079743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9381.894804804042,-9381.894804804042,-9381.894804804042,5596.722177079743,5596.722177079743,5596.722177079743,0.0,0.0,0.0,-2075.4030988880836,-2075.4030988880836,-2075.4030988880836,-12903.2138829957,-12903.2138829957,-12903.2138829957,0.0,0.0,0.0,25561.225193060374
72,2016-09-16,34943.90673289597,10242.828613946687,40943.49239345445,34943.90673289597,34943.90673289597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9860.768100638916,-9860.768100638916,-9860.768100638916,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284392548,4392.637284392548,4392.637284392548,-14253.40538503146,-14253.40538503146,-14253.40538503146,0.0,0.0,0.0,25083.138632257054
73,2016-09-17,34944.69346792753,7719.559271098009,36668.04736641984,34944.69346792753,34944.69346792753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13115.48177456857,-13115.48177456857,-13115.48177456857,0.0,0.0,0.0,0.0,0.0,0.0,2314.917875751031,2314.917875751031,2314.917875751031,-15430.399650319596,-15430.399650319596,-15430.399650319596,0.0,0.0,0.0,21829.211693358957
74,2016-09-18,34945.48020295909,-488.5314551190272,30058.68827662173,34945.48020295909,34945.48020295909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20275.994249446827,-20275.994249446827,-20275.994249446827,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964810065,-4009.8739964810065,-4009.8739964810065,-16266.12025296582,-16266.12025296582,-16266.12025296582,0.0,0.0,0.0,14669.48595351226
75,2016-09-19,34946.26693799064,6443.3988522479085,36602.03825051794,34946.26693799064,34946.26693799064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13622.324143889167,-13622.324143889167,-13622.324143889167,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529214017,2995.1142529214017,2995.1142529214017,-16617.43839681056,-16617.43839681056,-16617.43839681056,0.0,0.0,0.0,21323.94279410147
76,2016-09-20,34947.053673022194,1798.487373335791,31271.29330544584,34947.053673022194,34947.053673022194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18090.02278156442,-18090.02278156442,-18090.02278156442,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329260634,-1708.5358329260634,-1708.5358329260634,-16381.486948638356,-16381.486948638356,-16381.486948638356,0.0,0.0,0.0,16857.030891457773
77,2016-09-21,34947.84040805376,795.2918844640949,30942.745511615452,34947.84040805376,34947.84040805376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19565.647180686778,-19565.647180686778,-19565.647180686778,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401840397,-4058.6508401840397,-4058.6508401840397,-15506.996340502743,-15506.996340502743,-15506.996340502743,0.0,0.0,0.0,15382.19322736698
78,2016-09-22,34948.627143085316,4277.705712524828,33218.39264041523,34948.627143085316,34948.627143085316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16075.947960781488,-16075.947960781488,-16075.947960781488,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098884555,-2075.403098884555,-2075.403098884555,-14000.544861896935,-14000.544861896935,-14000.544861896935,0.0,0.0,0.0,18872.67918230383
79,2016-09-23,34949.413878116866,11978.136510281545,41964.60058016938,34949.413878116866,34949.413878116866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7534.502717138521,-7534.502717138521,-7534.502717138521,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284382458,4392.637284382458,4392.637284382458,-11927.140001520984,-11927.140001520984,-11927.140001520984,0.0,0.0,0.0,27414.911160978343
80,2016-09-24,34950.20061314842,12865.618303651701,42478.23638309855,34950.20061314842,34950.20061314842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7090.205094686045,-7090.205094686045,-7090.205094686045,0.0,0.0,0.0,0.0,0.0,0.0,2314.917875762316,2314.917875762316,2314.917875762316,-9405.12297044836,-9405.12297044836,-9405.12297044836,0.0,0.0,0.0,27859.995518462376
81,2016-09-25,34950.98734817998,9689.301908315078,37664.60690950814,34950.98734817998,34950.98734817998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10605.829113631467,-10605.829113631467,-10605.829113631467,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964648385,-4009.8739964648385,-4009.8739964648385,-6595.955117166631,-6595.955117166631,-6595.955117166631,0.0,0.0,0.0,24345.158234548515
82,2016-09-26,34951.77408321154,19084.495299189355,49348.916375856825,34951.77408321154,34951.77408321154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-694.8302221998094,-694.8302221998094,-694.8302221998094,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529571216,2995.1142529571216,2995.1142529571216,-3689.944475156931,-3689.944475156931,-3689.944475156931,0.0,0.0,0.0,34256.94386101173
83,2016-09-27,34952.560818243095,17933.913091342052,47902.711739712104,34952.560818243095,34952.560818243095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2597.8890320378746,-2597.8890320378746,-2597.8890320378746,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329154892,-1708.5358329154892,-1708.5358329154892,-889.3531991223855,-889.3531991223855,-889.3531991223855,0.0,0.0,0.0,32354.67178620522
84,2016-09-28,34953.347553274645,17394.172764865183,46714.89811978806,34953.347553274645,34953.347553274645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2449.206330685474,-2449.206330685474,-2449.206330685474,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401939273,-4058.6508401939273,-4058.6508401939273,1609.444509508453,1609.444509508453,1609.444509508453,0.0,0.0,0.0,32504.141222589173
85,2016-09-29,34954.1342883062,21555.036093545947,50909.16221270144,34954.1342883062,34954.1342883062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.625878033578,1557.625878033578,1557.625878033578,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030989168527,-2075.4030989168527,-2075.4030989168527,3633.0289769504307,3633.0289769504307,3633.0289769504307,0.0,0.0,0.0,36511.76016633978
86,2016-09-30,34954.92102333776,29124.91735631998,58808.35218018873,34954.92102333776,34954.92102333776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9438.257606767074,9438.257606767074,9438.257606767074,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284388291,4392.637284388291,4392.637284388291,5045.6203223787825,5045.6203223787825,5045.6203223787825,0.0,0.0,0.0,44393.178630104834
87,2016-10-01,34955.70775836932,10291.103150120274,38995.07910174986,34955.70775836932,34955.70775836932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18525.83223344124,-18525.83223344124,-18525.83223344124,0.0,0.0,0.0,0.0,0.0,0.0,-10450.861000603567,-10450.861000603567,-10450.861000603567,-18525.83223344124,-18525.83223344124,-18525.83223344124,0.0,0.0,0.0,2314.9178757303116,2314.9178757303116,2314.9178757303116,5760.053357107358,5760.053357107358,5760.053357107358,0.0,0.0,0.0,24504.84675776575
88,2016-10-02,34956.494493400874,21428.055057859638,51080.5133330085,34956.494493400874,34956.494493400874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.240357301067,1734.240357301067,1734.240357301067,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964634915,-4009.8739964634915,-4009.8739964634915,5744.1143537645585,5744.1143537645585,5744.1143537645585,0.0,0.0,0.0,36690.73485070194
89,2016-10-03,34957.28122812937,28182.42354313769,57661.65507317252,34957.28122812937,34957.28122812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8016.907005727337,8016.907005727337,8016.907005727337,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529305253,2995.1142529305253,2995.1142529305253,5021.792752796814,5021.792752796814,5021.792752796814,0.0,0.0,0.0,42974.18823385671
90,2016-10-04,34958.06796285787,21466.88868129394,51643.89108743796,34958.06796285787,34958.06796285787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.9735429211844,1960.9735429211844,1960.9735429211844,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329146693,-1708.5358329146693,-1708.5358329146693,3669.509375835854,3669.509375835854,3669.509375835854,0.0,0.0,0.0,36919.04150577906
91,2016-10-05,34958.85469758637,18293.609535034826,46757.733668840214,34958.85469758637,34958.85469758637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2250.784955371986,-2250.784955371986,-2250.784955371986,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401787282,-4058.6508401787282,-4058.6508401787282,1807.8658848067425,1807.8658848067425,1807.8658848067425,0.0,0.0,0.0,32708.069742214386
92,2016-10-06,34959.64143231487,17214.156684535592,48176.947803344105,34959.64143231487,34959.64143231487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2485.5335039165375,-2485.5335039165375,-2485.5335039165375,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030988608224,-2075.4030988608224,-2075.4030988608224,-410.1304050557147,-410.1304050557147,-410.1304050557147,0.0,0.0,0.0,32474.107928398334
93,2016-10-07,34960.42816704337,20979.844004833965,50761.57449462976,34960.42816704337,34960.42816704337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.521681966986,1579.521681966986,1579.521681966986,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284381383,4392.637284381383,4392.637284381383,-2813.115602414396,-2813.115602414396,-2813.115602414396,0.0,0.0,0.0,36539.94984901036
94,2016-10-08,34961.21490177187,18238.68555399641,47069.94300575459,34961.21490177187,34961.21490177187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2911.365220127064,-2911.365220127064,-2911.365220127064,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757372556,2314.9178757372556,2314.9178757372556,-5226.28309586432,-5226.28309586432,-5226.28309586432,0.0,0.0,0.0,32049.849681644806
95,2016-10-09,34962.001636500376,8713.915125932852,38544.97574413621,34962.001636500376,34962.001636500376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11495.616997939322,-11495.616997939322,-11495.616997939322,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964838824,-4009.8739964838824,-4009.8739964838824,-7485.743001455438,-7485.743001455438,-7485.743001455438,0.0,0.0,0.0,23466.384638561052
96,2016-10-10,34962.78837122887,13854.565522314037,44382.966178159215,34962.78837122887,34962.78837122887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6455.925916206868,-6455.925916206868,-6455.925916206868,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529458893,2995.1142529458893,2995.1142529458893,-9451.040169152759,-9451.040169152759,-9451.040169152759,0.0,0.0,0.0,28506.862455021997
97,2016-10-11,34963.575105957374,7462.99924176368,36367.58588395496,34963.575105957374,34963.575105957374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12723.333161379367,-12723.333161379367,-12723.333161379367,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329062706,-1708.5358329062706,-1708.5358329062706,-11014.797328473098,-11014.797328473098,-11014.797328473098,0.0,0.0,0.0,22240.241944578007
98,2016-10-12,34964.361840685866,3146.8675852241918,32812.86865703559,34964.361840685866,34964.361840685866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16167.44323641365,-16167.44323641365,-16167.44323641365,0.0,0.0,0.0,0.0,0.0,0.0,-4058.650840188616,-4058.650840188616,-4058.650840188616,-12108.792396225033,-12108.792396225033,-12108.792396225033,0.0,0.0,0.0,18796.918604272214
99,2016-10-13,34965.14857541437,6431.861355441495,34947.718105051026,34965.14857541437,34965.14857541437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14781.572919600432,-14781.572919600432,-14781.572919600432,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030989393013,-2075.4030989393013,-2075.4030989393013,-12706.169820661133,-12706.169820661133,-12706.169820661133,0.0,0.0,0.0,20183.57565581394
100,2016-10-14,34965.93531014287,11702.441005036058,42604.901153995874,34965.93531014287,34965.93531014287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8427.244344613668,-8427.244344613668,-8427.244344613668,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284393165,4392.637284393165,4392.637284393165,-12819.881629006833,-12819.881629006833,-12819.881629006833,0.0,0.0,0.0,26538.690965529204
101,2016-10-15,34966.72204487137,10257.384363203693,40667.00051545061,34966.72204487137,34966.72204487137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10182.895075594088,-10182.895075594088,-10182.895075594088,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757391483,2314.9178757391483,2314.9178757391483,-12497.812951333235,-12497.812951333235,-12497.812951333235,0.0,0.0,0.0,24783.82696927728
102,2016-10-16,34967.50877959987,5693.567530565728,34355.34005550703,34967.50877959987,34967.50877959987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15825.207887327415,-15825.207887327415,-15825.207887327415,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964600463,-4009.8739964600463,-4009.8739964600463,-11815.333890867367,-11815.333890867367,-11815.333890867367,0.0,0.0,0.0,19142.300892272455
103,2016-10-17,34968.29551432837,12231.123029145665,42905.654201651625,34968.29551432837,34968.29551432837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7871.094989276357,-7871.094989276357,-7871.094989276357,0.0,0.0,0.0,0.0,0.0,0.0,2995.114252943926,2995.114252943926,2995.114252943926,-10866.209242220284,-10866.209242220284,-10866.209242220284,0.0,0.0,0.0,27097.200525052012
104,2016-10-18,34969.08224905687,8577.47608789621,38006.10147449469,34969.08224905687,34969.08224905687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11461.412256317433,-11461.412256317433,-11461.412256317433,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329054507,-1708.5358329054507,-1708.5358329054507,-9752.876423411983,-9752.876423411983,-9752.876423411983,0.0,0.0,0.0,23507.669992739437
